"datetime","device id","weight","temp","humidity","input","output","in-out","EC","PH","slav temp","intensity"
"202309131608","1","20.40","27.09","80.60","13640.00","5.00","13635.00","4.25","7.09","26.08","0"
"202309131609","1","20.39","27.04","80.28","13640.00","5.00","13635.00","4.25","7.09","26.08","0"
"202309131610","1","20.39","26.95","79.93","13640.00","5.00","13635.00","4.25","7.09","26.08","0"
"202309131611","1","20.39","26.86","80.03","13640.00","5.00","13635.00","4.25","7.09","26.08","0"
"202309131612","1","20.39","26.81","80.32","13640.00","5.00","13635.00","4.26","7.09","26.08","0"
"202309131613","1","20.39","26.79","80.36","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131614","1","20.39","26.77","80.68","13640.00","5.00","13635.00","4.26","7.09","26.08","0"
"202309131615","1","20.38","26.75","80.91","13640.00","5.00","13635.00","4.26","7.09","26.08","0"
"202309131616","1","20.38","26.74","80.86","13640.00","5.00","13635.00","4.26","7.09","26.08","0"
"202309131617","1","20.38","26.74","80.81","13640.00","5.00","13635.00","4.27","7.09","26.08","0"
"202309131618","1","20.38","26.74","80.68","13640.00","5.00","13635.00","4.27","7.09","26.08","0"
"202309131619","1","20.38","26.74","80.79","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131620","1","20.37","26.71","80.77","13640.00","5.00","13635.00","4.27","7.09","26.08","0"
"202309131621","1","20.37","26.69","80.53","13640.00","5.00","13635.00","4.28","7.09","26.08","0"
"202309131622","1","20.37","26.67","80.62","13640.00","5.00","13635.00","4.27","7.09","26.08","0"
"202309131623","1","20.37","26.66","80.67","13640.00","5.00","13635.00","4.27","7.09","26.08","0"
"202309131624","1","20.37","26.65","80.71","13640.00","5.00","13635.00","4.27","7.09","26.08","0"
"202309131625","1","20.36","26.67","81.10","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131626","1","20.36","26.74","80.90","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131627","1","20.36","26.82","81.17","13640.00","5.00","13635.00","4.26","7.09","26.08","0"
"202309131628","1","20.36","26.84","81.34","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131629","1","20.36","26.79","81.77","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131630","1","20.36","26.69","82.11","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131631","1","20.35","26.57","82.67","13640.00","5.00","13635.00","4.27","7.09","26.08","0"
"202309131632","1","20.35","26.47","83.16","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131633","1","20.35","26.40","83.52","13640.00","5.00","13635.00","4.27","7.09","26.08","0"
"202309131634","1","20.35","26.35","83.63","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131635","1","20.35","26.32","83.87","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131636","1","20.35","26.32","84.06","13640.00","5.00","13635.00","4.28","7.09","26.08","0"
"202309131637","1","20.34","26.32","84.09","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131638","1","20.33","26.24","83.20","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131639","1","20.33","26.12","83.66","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131640","1","20.33","26.03","83.71","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131641","1","20.33","25.94","83.92","13640.00","5.00","13635.00","4.28","7.09","26.08","0"
"202309131642","1","20.33","25.89","84.47","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131643","1","20.33","25.88","84.60","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131644","1","20.33","25.89","84.73","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131645","1","20.32","25.89","84.59","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131646","1","20.32","25.88","84.39","13640.00","5.00","13635.00","4.28","7.09","26.08","0"
"202309131647","1","20.32","25.87","84.36","13640.00","5.00","13635.00","4.28","7.09","26.08","0"
"202309131648","1","20.32","25.87","84.13","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131649","1","20.32","25.85","84.15","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131650","1","20.32","25.86","84.30","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131651","1","20.32","25.88","84.37","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131652","1","20.31","25.91","84.46","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131653","1","20.31","25.94","84.19","13640.00","5.00","13635.00","4.27","7.09","26.08","0"
"202309131654","1","20.31","25.94","84.09","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131655","1","20.31","25.94","84.09","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131656","1","20.31","25.95","84.28","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131657","1","20.31","25.93","84.02","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131658","1","20.30","25.91","83.99","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131659","1","20.30","25.91","84.03","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131700","1","20.30","25.91","84.08","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131701","1","20.30","25.90","83.76","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131702","1","20.30","25.86","83.80","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131703","1","20.30","25.84","84.13","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131704","1","20.30","25.86","84.32","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131705","1","20.29","25.89","84.20","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131706","1","20.29","25.92","84.15","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131707","1","20.29","25.93","83.97","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131708","1","20.29","25.89","83.74","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131709","1","20.29","25.82","83.87","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131710","1","20.29","25.75","84.27","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131711","1","20.29","25.68","84.70","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131712","1","20.28","25.66","85.16","13640.00","5.00","13635.00","4.26","7.10","26.08","0"
"202309131713","1","20.28","25.69","85.27","13640.00","5.00","13635.00","4.27","7.09","26.08","0"
"202309131714","1","20.28","25.74","85.21","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131715","1","20.28","25.81","85.07","13640.00","5.00","13635.00","4.29","7.10","26.08","0"
"202309131716","1","20.28","25.88","84.86","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131717","1","20.28","25.92","84.51","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131718","1","20.27","25.92","84.41","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131719","1","20.27","25.88","84.61","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131720","1","20.27","25.83","84.96","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131721","1","20.27","25.76","85.14","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131722","1","20.27","25.70","85.36","13640.00","5.00","13635.00","4.29","7.10","26.08","0"
"202309131723","1","20.27","25.63","85.56","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131724","1","20.27","25.59","85.65","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131725","1","20.26","25.55","85.80","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131726","1","20.26","25.54","86.08","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131727","1","20.26","25.56","86.13","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131728","1","20.26","25.61","86.20","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131729","1","20.26","25.68","85.96","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131730","1","20.26","25.73","85.63","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131731","1","20.26","25.71","85.40","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131732","1","20.26","25.68","85.84","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131733","1","20.25","25.65","86.03","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131734","1","20.25","25.63","86.22","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131735","1","20.25","25.63","86.38","13640.00","5.00","13635.00","4.27","7.10","26.08","0"
"202309131736","1","20.25","25.61","86.32","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131737","1","20.25","25.59","86.32","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131738","1","20.25","25.55","86.08","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131739","1","20.25","25.48","86.11","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131740","1","20.25","25.42","86.43","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131741","1","20.24","25.38","86.54","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131742","1","20.24","25.33","86.65","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131743","1","20.24","25.30","86.90","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131744","1","20.24","25.32","87.18","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131745","1","20.24","25.38","87.30","13640.00","5.00","13635.00","4.29","7.11","26.08","0"
"202309131746","1","20.24","25.48","87.08","13640.00","5.00","13635.00","4.29","7.10","26.08","0"
"202309131747","1","20.24","25.56","86.85","13640.00","5.00","13635.00","4.29","7.11","26.08","0"
"202309131748","1","20.24","25.64","86.56","13640.00","5.00","13635.00","4.29","7.10","26.08","0"
"202309131749","1","20.23","25.72","86.30","13640.00","5.00","13635.00","4.30","7.10","26.08","0"
"202309131750","1","20.23","25.75","85.88","13640.00","5.00","13635.00","4.29","7.11","26.08","0"
"202309131751","1","20.23","25.73","85.86","13640.00","5.00","13635.00","4.29","7.10","26.08","0"
"202309131752","1","20.23","25.69","86.10","13640.00","5.00","13635.00","4.29","7.10","26.08","0"
"202309131753","1","20.23","25.65","86.18","13640.00","5.00","13635.00","4.29","7.11","26.08","0"
"202309131754","1","20.23","25.59","86.07","13640.00","5.00","13635.00","4.29","7.11","26.08","0"
"202309131755","1","20.23","25.54","86.25","13640.00","5.00","13635.00","4.29","7.10","26.08","0"
"202309131756","1","20.22","25.49","86.24","13640.00","5.00","13635.00","4.29","7.11","26.08","0"
"202309131757","1","20.22","25.45","86.31","13640.00","5.00","13635.00","4.30","7.11","26.08","0"
"202309131758","1","20.22","25.42","86.41","13640.00","5.00","13635.00","4.29","7.11","26.08","0"
"202309131759","1","20.22","25.41","86.26","13640.00","5.00","13635.00","4.29","7.11","26.08","0"
"202309131800","1","20.22","25.40","86.41","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131801","1","20.22","25.41","86.54","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131802","1","20.22","25.42","86.65","13640.00","5.00","13635.00","4.28","7.10","26.08","0"
"202309131803","1","20.21","25.45","86.75","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131804","1","20.21","25.49","86.73","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131805","1","20.21","25.50","86.48","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131806","1","20.21","25.49","86.53","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131807","1","20.21","25.49","86.56","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131808","1","20.21","25.49","86.55","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131809","1","20.21","25.51","86.61","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131810","1","20.21","25.54","86.59","13640.00","5.00","13635.00","4.28","7.12","26.08","0"
"202309131811","1","20.21","25.57","86.53","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131812","1","20.20","25.59","86.36","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131813","1","20.20","25.59","86.32","13640.00","5.00","13635.00","4.28","7.12","26.08","0"
"202309131814","1","20.20","25.58","86.34","13640.00","5.00","13635.00","4.28","7.12","26.08","0"
"202309131815","1","20.20","25.59","86.37","13640.00","5.00","13635.00","4.28","7.12","26.08","0"
"202309131816","1","20.20","25.58","86.44","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131817","1","20.20","25.57","86.63","13640.00","5.00","13635.00","4.28","7.11","26.08","0"
"202309131818","1","20.20","25.57","86.63","13640.00","5.00","13635.00","4.28","7.12","26.08","0"
"202309131819","1","20.20","25.60","86.58","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131820","1","20.20","25.61","86.55","13640.00","5.00","13635.00","4.28","7.12","26.08","0"
"202309131821","1","20.19","25.62","86.45","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131822","1","20.19","25.59","86.28","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131823","1","20.19","25.53","86.23","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131824","1","20.19","25.47","86.43","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131825","1","20.19","25.43","86.77","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131826","1","20.19","25.42","87.04","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131827","1","20.19","25.44","87.20","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131828","1","20.19","25.46","87.06","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131829","1","20.19","25.47","87.00","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131830","1","20.18","25.49","86.94","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131831","1","20.18","25.48","86.86","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131832","1","20.18","25.45","86.87","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131833","1","20.18","25.41","87.12","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131834","1","20.18","25.39","87.35","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131835","1","20.18","25.38","87.42","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131836","1","20.18","25.36","87.53","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131837","1","20.18","25.33","87.73","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131838","1","20.18","25.34","87.72","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131839","1","20.18","25.36","87.69","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131840","1","20.17","25.36","87.64","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131841","1","20.17","25.36","87.49","13640.00","5.00","13635.00","4.26","7.13","26.08","0"
"202309131842","1","20.17","25.31","87.55","13640.00","5.00","13635.00","4.26","7.13","26.08","0"
"202309131843","1","20.17","25.28","87.81","13640.00","5.00","13635.00","4.26","7.13","26.08","0"
"202309131844","1","20.17","25.24","87.75","13640.00","5.00","13635.00","4.26","7.13","26.08","0"
"202309131845","1","20.17","25.18","87.72","13640.00","5.00","13635.00","4.26","7.13","26.08","0"
"202309131846","1","20.17","25.13","87.93","13640.00","5.00","13635.00","4.26","7.13","26.08","0"
"202309131847","1","20.17","25.07","87.90","13640.00","5.00","13635.00","4.26","7.13","26.08","0"
"202309131848","1","20.17","25.02","88.22","13640.00","5.00","13635.00","4.26","7.13","26.08","0"
"202309131849","1","20.17","25.01","88.42","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131850","1","20.17","25.03","88.62","13640.00","5.00","13635.00","4.27","7.12","26.08","0"
"202309131851","1","20.16","25.06","88.69","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131852","1","20.16","25.08","88.53","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131853","1","20.16","25.08","88.24","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131854","1","20.16","25.04","87.96","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131855","1","20.16","24.99","88.21","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131856","1","20.16","24.96","88.44","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131857","1","20.16","24.95","88.57","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131858","1","20.16","24.93","88.64","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131859","1","20.16","24.95","88.76","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131900","1","20.16","24.97","88.75","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131901","1","20.16","24.99","88.68","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131902","1","20.16","25.02","88.60","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131903","1","20.15","25.04","88.52","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131904","1","20.15","25.06","88.59","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
"202309131905","1","20.15","25.08","88.51","13640.00","5.00","13635.00","4.27","7.13","26.08","0"
